user_id,total_spent,total_items_played,percent_recommended
4017209381,10994.5,1,0.0
402553929,87556216.8,40,0.0
4043RROR,96721261.39999999,47,4.25531914893617
404PlayerNotFound,35540843.3,47,0.0
404ok4561687987879847,16564463.4,13,7.6923076923076925
4123223232,0.0,0,0.0
4131723314123,20369882.5,17,0.0
414291,46916808.8,34,0.0
416940127,0.0,0,0.0
41781029,19834197.9,33,3.0303030303030303
4200769711,17477966.3,22,4.545454545454546
4201,53397860.8,19,0.0
4202346,79053390.2,58,0.0
420BlazeItMLG,2832518.3000000003,16,0.0
420Blz,304504858.4,160,0.625
420BlzeIT,25437515.7,27,0.0
420Club,0.0,0,0.0
420DankMasterKush420,141155431.9,72,0.0
420NigelGaming420,40039366.6,31,19.35483870967742
420_Blaze_It_Fgt,0.0,9,0.0
420believe,43202224.3,37,0.0
420blazedondaweedguyz,7487552.5,17,0.0
420blazefag00t,15546822.5,5,0.0
420blazeitbitches,11664497.7,18,0.0
420blaznnoscope,17572345.1,26,0.0
420box,136601822.5,96,0.0
420cheekycunt,1318268.8,12,8.333333333333332
420dankmemer,38313567.1,23,0.0
420fedora,76800162.4,61,6.557377049180328
420gandalfyoda,48534166.9,23,0.0
420haybale,15813660.0,12,0.0
420lol420,4814247.0,24,0.0
420slender,48200364.8,25,0.0
420smokeweed,0.0,0,0.0
42241,0.0,0,0.0
4231097,0.0,0,0.0
4234213234124,2207755.0,10,10.0
423523531524632462362362,0.0,0,0.0
42456,10221622.8,8,12.5
42654264,26974087.9,14,7.142857142857142
42978717,410588632.3,165,0.0
42rsfw42efwrwr,49506189.5,21,0.0
4301945,711041.7999999999,8,0.0
4321louis,70837440.8,45,2.2222222222222223
4324434,1123281.9000000001,16,0.0
434238948,32846801.4,67,7.462686567164178
434546464,134612997.0,53,5.660377358490567
43643532,0.0,0,0.0
43650,0.0,0,0.0
44196,199941192.9,87,1.1494252873563218
442199,10942.7,1,0.0
44290,22213900.4,27,0.0
4432XABLAU,223616084.8,151,0.6622516556291391
4454664,125360525.9,56,0.0
4456829,51218567.4,31,0.0
44579,6122930.5,28,0.0
44845991789,23156957.2,11,0.0
44925952,6042767.9,8,0.0
452213,10942.7,2,0.0
45236243663663643636,99275141.30000001,36,2.7777777777777777
45378665,10994.5,3,0.0
4545451111,12227073.0,15,0.0
4545648,207435.8,3,0.0
454575878752,10942.7,5,0.0
45514551,65872085.599999994,36,0.0
45544554455445,114070404.1,64,0.0
45622hd,1370168.0,3,0.0
4563453467436754656677,14126959.0,8,0.0
4564231564,35893851.6,29,0.0
45667992,0.0,0,0.0
4567891010,0.0,0,0.0
4567cabi,34279054.7,22,0.0
45685748567857,60716741.4,47,0.0
45748930,12393.8,5,0.0
4578130,0.0,0,0.0
45826755958,93142205.10000001,31,3.225806451612903
458768,57980565.1,55,0.0
458769873675,32368445.5,7,0.0
45883274,334131905.1,173,0.0
4591337,0.0,0,0.0
46366536564574576346346546,78863498.8,134,0.7462686567164178
4687843213132,7492218.1,5,0.0
47332585890115903727,0.0,0,0.0
4735736754,63348.3,9,0.0
47444744,215891.99999999997,4,0.0
47DollarsInMyBankAccount,133652115.9,58,0.0
47enth,219577716.4,131,0.0
4801,176926257.2,94,4.25531914893617
48226746,227443943.8,90,6.666666666666667
483752394756293478563845,0.0,1,0.0
48529,0.0,0,0.0
486259317,83212126.4,74,4.054054054054054
4976128461289341668769,0.0,0,0.0
4Elementals,2909733.2,15,0.0
4KnightArtorias,39960.0,29,0.0
4RCH4NG3Ll,183121441.9,96,0.0
4Soth_jAGUAR,0.0,0,0.0
4_5C12U13,198448555.4,82,0.0
4bigs,1054944.0,1,0.0
4d1t,67752054.0,17,0.0
4d5alor55clJU,0.0,0,0.0
4hwei,119851957.2,83,2.4096385542168677
4i20swagyolo69,6017520.5,19,5.263157894736842
4loreseeker,17938829.599999998,27,0.0
4mrtm,115236401.8,96,1.0416666666666665
4n0m4ly,114024941.0,45,0.0
4n631,76664678.6,33,0.0
4nti-y0u,167705238.9,74,2.7027027027027026
4op2U,17803578.5,42,0.0
4p4ch3,16205401.9,29,0.0
4skin5head,90932118.89999999,40,0.0
4tiles,89340375.6,36,0.0
4u5ur0,0.0,0,0.0
50899161,128483653.6,97,0.0
51041,87359680.0,40,2.5
51134243,100877774.1,62,1.6129032258064515
512356,118328038.1,189,0.0
51252151215512,8428888.4,25,0.0
512am,70213205.5,33,0.0
51347686794726256,0.0,0,0.0
513659145,25063495.4,6,0.0
51564210333,78590824.5,69,1.4492753623188406
519130312,79332150.9,74,0.0
519348245,10159340.8,30,0.0
51984595_89784031_1748931633,0.0,0,0.0
51centcorn,299408045.9,184,0.5434782608695652
51jets,9454896.8,21,4.761904761904762
52554261,0.0,1,0.0
5256981,0.0,0,0.0
527788235,408685675.4,218,2.293577981651376
53071407,14590916.1,19,0.0
53112195114,45843676.2,42,2.380952380952381
5318064,79229146.2,45,0.0
5343039,581321729.9,148,0.6756756756756757
535346456636,21330498.6,67,1.4925373134328357
53774,263765174.2,87,0.0
5400540054005400,196177668.7,89,6.741573033707865
54263144,26027045.7,28,3.571428571428571
54321DrOpThEbAsS,12809614.1,13,0.0
5438910,8850094.799999999,16,0.0
544183980,269359728.0,68,1.4705882352941175
544542132154524145,2659072.0,23,0.0
54494292,10156765.3,13,0.0
5453V3,11105999.0,14,0.0
54540069,0.0,0,0.0
54546545,91330354.3,69,0.0
5465456456,0.0,0,0.0
5465498461316546549849498,0.0,0,0.0
54678907652,128702678.7,56,7.142857142857142
5469782134896,808199570.4,293,0.0
548547248072804,115575921.2,66,4.545454545454546
54Strat,78673365.9,47,6.382978723404255
54r93,395090729.3,106,0.0
550455,0.0,7,0.0
5512FAG365123BOi27,0.0,0,0.0
554076033,50999436.400000006,12,8.333333333333332
55411144321649875611,0.0,0,0.0
55432147,91515624.8,93,2.1505376344086025
5554Grovesy,228670686.9,88,2.272727272727273
5564321,16003037.399999999,22,0.0
558092,18319014.1,39,2.564102564102564
564743553uy5367,31064905.7,34,0.0
567234,85472372.8,52,0.0
56745879956,0.0,3,0.0
56748930,91907813.8,50,0.0
5678LetMeCyaBootyShake,139846991.1,82,1.2195121951219512
5692496235797644,175336916.6,89,0.0
5698342349216758456,0.0,0,0.0
5739108,118556688.8,61,0.0
57841325,37202111.4,31,0.0
5790870877878,0.0,10,0.0
579132657905,10942.7,5,0.0
58077979,21968044.5,30,0.0
58254410,136587981.7,75,5.333333333333334
58291756,156087.2,1,0.0
5856565456564,127521641.3,86,3.488372093023256
58981044,16636620.4,45,2.2222222222222223
5901,42148398.0,32,0.0
59285912859,36603165.5,33,0.0
5941594195198,0.0,0,0.0
5975,371935224.2,193,0.5181347150259068
5LuG,7921822.6,19,0.0
5asf5dsaf9ds4fsdf,0.0,0,0.0
5car3crow,88088724.6,60,0.0
5h0tL3s5,135734514.5,62,0.0
5h4D0w_8L17z,0.0,0,0.0
5mok3y,0.0,0,0.0
5nakebit3,49595741.7,35,0.0
5p1ca,80295705.8,36,0.0
5p1d3r5,0.0,0,0.0
5spooky420me,17979413.5,20,5.0
5tr1der,0.0,0,0.0
5trange1,0.0,0,0.0
5yearoldrexrex111,141230278.29999998,105,0.0
60324133769,25986456.7,52,5.769230769230769
6060548,136250476.0,63,0.0
60sSpiderman,2305294.9,8,0.0
61241571,22984476.7,13,7.6923076923076925
6142,0.0,0,0.0
61428,15922127.499999998,20,0.0
616333,10994.5,46,4.3478260869565215
61782,100542003.4,57,0.0
618291,0.0,0,0.0
618554,21107104.099999998,25,4.0
62245757454,0.0,0,0.0
62284606,0.0,0,0.0
62568973,0.0,0,0.0
6294421419,141500567.8,99,1.0101010101010102
63042,0.0,0,0.0
63246555,8048894.6,17,0.0
6344143214,79920.0,2,0.0
6367468774734664754,0.0,0,0.0
63718432421321321312,44785880.9,62,4.838709677419355
63Hayden,145579962.8,95,3.1578947368421053
6435677448,100857927.8,29,0.0
64512328,373169123.6,232,3.4482758620689653
64574574574744,27039479.6,23,13.043478260869565
64723864,391067964.0,179,0.0
650326,528078.1,9,0.0
6524696969,40371326.5,23,0.0
653448,292562922.0,132,0.0
65436785564,0.0,0,0.0
6545_Sniffler,345837429.6,40,0.0
65464684,206060207.4,124,0.0
654986416581986168165,0.0,0,0.0
65711642,45280421.6,21,0.0
657475591245,312573430.3,102,0.9803921568627451
6592,435894444.2,188,0.5319148936170213
66083299,21297711.6,22,4.545454545454546
66113860,72303436.30000001,26,0.0
666101,505819365.4,163,0.0
66655493948,0.0,0,0.0
66666669999999,180014986.7,97,0.0
6667779,0.0,0,0.0
666999661,719454.6,9,0.0
666NeCrO,714723776.8,298,0.0
666_pl_Satan_pl_666,0.0,0,0.0
666slayerr666,108855280.8,65,0.0
66839427,194599943.8,60,1.6666666666666667
66d,78984898.10000001,53,1.8867924528301887
66ot,59108002.5,47,0.0
67162763,59130707.8,60,0.0
6738497298564377854673421,109680025.6,94,1.0638297872340425
67712702,4771410.1,8,0.0
678rtv45,36212011.4,25,4.0
679gog,93624869.1,44,0.0
67samjosh,28545277.799999997,42,0.0
68496742234,270868265.3,140,0.0
6871,42468469.4,64,0.0
69133709,17671438.4,30,3.3333333333333335
69222518,31561239.4,46,0.0
692412341234,11326589.5,25,0.0
6935,113179538.39999999,89,6.741573033707865
694201337694201337,20820558.9,27,7.4074074074074066
696969696969699,140374210.79999998,60,6.666666666666667
696969697,140402211.4,84,0.0
697235,9488834.700000001,17,0.0
6985,0.0,0,0.0
698959,218335560.6,69,0.0
69_420_bl41e_fgt,132441458.89999999,70,0.0
69bmw,27989750.3,21,0.0
69doggystyle,125454082.2,110,0.0
69madman,14158839.799999999,14,7.142857142857142
69yourmum,0.0,0,0.0
6C_Troll,30992301.799999997,26,0.0
6dighero,534737328.2,271,0.7380073800738007
6ex6ex6ex,100865492.1,65,1.5384615384615385
6golf6,67344.3,7,0.0
6teencarz,83880578.6,43,0.0
70293553,16639.4,4,0.0
70spots,0.0,0,0.0
71124,85237876.9,53,0.0
711armageddoncarmageddon,100143288.8,83,2.4096385542168677
7122456,12344094.4,12,8.333333333333332
71251241,33828841.6,90,8.88888888888889
7225eternally,1452985.5,8,0.0
72345,3365854.6,1,0.0
72345436754433546,182987273.5,100,0.0
723943123,61047112.199999996,35,11.428571428571429
72489859252522,0.0,0,0.0
72737757,0.0,0,0.0
72947282842,4188852.6999999997,2,0.0
7345,0.0,0,0.0
735102120,10942.7,9,0.0
737911,69024792.7,87,0.0
739567275,82413979.89999999,91,2.197802197802198
739749287981,9020415.899999999,25,0.0
740449400,47373207.4,17,5.88235294117647
74345,137150179.6,83,0.0
743748734,24458667.4,17,0.0
7466NHK,25644106.2,50,0.0
748237482374284792,26856376.299999997,34,2.941176470588235
74987000,63263136.1,53,5.660377358490567
750805,1519298835.2,509,0.19646365422396855
7515953,71891903.1,45,2.2222222222222223
75498,13420036.399999999,22,0.0
756755557153145,136400897.1,84,0.0
75791513,20829455.1,27,7.4074074074074066
75k12,163003265.79999998,70,0.0
76215167417936782,0.0,0,0.0
76415,30931619.0,24,0.0
7654353655465652323,0.0,0,0.0
76561193688520497,56875459.3,37,0.0
76561193740633138,0.0,0,0.0
76561195,0.0,0,0.0
76561197960271609,2618164.1,12,0.0
76561197960277635,31050075.200000003,27,0.0
76561197960277868,0.0,0,0.0
76561197960279442,0.0,0,0.0
76561197960279587,28601633.700000003,18,0.0
76561197960279912,38469782.8,27,0.0
76561197960281419,20385149.2,13,0.0
76561197960285738,284681.1,7,0.0
76561197960285909,15996964.9,14,0.0
76561197960286077,18187.7,5,0.0
76561197960286950,174488138.5,108,0.0
76561197960288186,313644484.9,117,0.8547008547008548
76561197960295773,5055169.6,4,0.0
76561197960298230,50086898.9,31,0.0
76561197960299496,10295954.3,14,0.0
76561197960301970,182299746.7,67,0.0
76561197960324641,167818694.8,149,0.0
76561197960324664,8365568.300000001,14,0.0
76561197960324928,238846393.6,36,2.7777777777777777
76561197960333283,2277585.5,10,0.0
76561197960339094,99.80000000000001,2,0.0
76561197960364170,46231912.0,27,0.0
76561197960366346,27461393.2,47,0.0
76561197960390517,131340287.0,58,0.0
76561197960425229,175573472.4,63,0.0
76561197960426941,52829847.6,31,0.0
76561197960438497,30830.7,6,16.666666666666664
76561197960453761,0.0,0,0.0
76561197960453899,36773694.9,18,0.0
76561197960454309,121879608.80000001,33,0.0
76561197960459970,37462911.6,17,0.0
76561197960461312,119970406.8,59,1.694915254237288
76561197960462807,199.70000000000002,2,0.0
76561197960467275,369326370.7,171,0.5847953216374269
76561197960468120,34320328.599999994,13,0.0
76561197960470293,219238.49999999997,4,0.0
76561197960471195,0.0,0,0.0
76561197960471546,35563477.9,13,0.0
76561197960471761,6558515.4,32,0.0
76561197960478402,2094802.8,10,0.0
76561197960478966,53271063.7,20,0.0
76561197960479422,0.0,0,0.0
76561197960481739,38645677.099999994,28,0.0
76561197960484134,0.0,0,0.0
76561197960485228,0.0,0,0.0
76561197960499156,99.9,1,0.0
76561197960508459,274806.10000000003,4,0.0
76561197960531365,10203364.7,7,0.0
76561197960541850,5069510.6,10,0.0
76561197960549169,262035201.0,143,0.0
76561197960564189,52275631.5,27,0.0
76561197960565429,0.0,0,0.0
76561197960565919,38454765.6,17,0.0
76561197960570702,0.0,0,0.0
76561197960571317,14609711.9,16,0.0
76561197960572371,34134098.6,18,0.0
76561197960575139,193706247.7,54,0.0
76561197960577481,77676160.4,51,0.0
76561197960579412,0.0,0,0.0
76561197960580457,15984.8,6,0.0
76561197960589167,2077531.1,14,0.0
76561197960592380,0.0,0,0.0
76561197960607334,9002811.8,10,0.0
76561197960608571,15840.2,5,20.0
76561197960611419,14854294.8,14,0.0
76561197960617353,17523543.4,13,0.0
76561197960666461,61997.100000000006,5,0.0
76561197960673461,0.0,0,0.0
76561197960682978,0.0,0,0.0
76561197960693758,113927669.5,39,0.0
76561197960694096,277522623.8,105,0.0
76561197960699629,0.0,0,0.0
76561197960713250,213961408.7,64,0.0
76561197960721600,24859479.7,17,0.0
76561197960721799,19429412.299999997,7,0.0
76561197960743001,2832618.2,3,33.33333333333333
76561197960788238,0.0,0,0.0
76561197960799510,3726731.8,8,0.0
76561197960802408,25280.1,8,0.0
76561197960802995,46494824.9,38,0.0
76561197960803312,16784192.8,13,0.0
76561197960807635,0.0,0,0.0
76561197960811584,128462278.5,88,0.0
76561197960811774,52112777.2,16,0.0
76561197960819494,0.0,0,0.0
76561197960874012,43498665.6,11,0.0
76561197960877501,0.0,0,0.0
76561197960877600,26406752.8,12,0.0
76561197960888883,44931846.0,17,0.0
76561197960889275,0.0,0,0.0
76561197960891010,369232752.7,167,0.0
76561197960909955,0.0,0,0.0
76561197960942450,0.0,0,0.0
76561197960946320,78624336.7,35,0.0
76561197960959352,26615922.5,24,0.0
76561197960959436,169091048.0,70,0.0
76561197960962392,2109441.2,11,0.0
76561197960963309,0.0,0,0.0
76561197960963799,33130343.700000003,17,0.0
76561197960971187,1723413.2,7,0.0
76561197961051810,82121681.1,64,1.5625
76561197961108717,280141088.2,65,0.0
76561197961111954,8320156.899999999,11,0.0
76561197961118708,0.0,0,0.0
76561197961118969,179497342.4,60,0.0
76561197961124706,203357507.0,74,0.0
76561197961157004,54044622.5,27,0.0
76561197961172553,20476009.8,17,0.0
76561197961172915,122963778.19999999,81,0.0
76561197961187815,4540172.1,10,0.0
76561197961205196,0.0,0,0.0
76561197961206980,0.0,0,0.0
76561197961216740,11530252.299999999,22,0.0
76561197961222930,5092213.5,5,0.0
76561197961233905,0.0,0,0.0
76561197961234023,19280434.8,20,0.0
76561197961234975,0.0,0,0.0
76561197961236919,0.0,0,0.0
76561197961242245,0.0,0,0.0
76561197961247707,87661446.1,47,0.0
76561197961279828,15465511.0,13,0.0
76561197961295862,0.0,0,0.0
76561197961316177,7291694.7,15,0.0
76561197961325529,71663599.8,32,0.0
76561197961326538,0.0,0,0.0
76561197961375322,291241.7,9,0.0
76561197961417004,0.0,0,0.0
76561197961424417,0.0,0,0.0
76561197961448249,9408569.6,10,0.0
76561197961454067,0.0,0,0.0
76561197961464265,86609576.10000001,60,1.6666666666666667
76561197961465709,205258088.70000002,58,0.0
76561197961527817,55164664.599999994,27,0.0
76561197961533298,278382222.5,216,0.0
76561197961567943,91081241.39999999,58,0.0
76561197961572037,5482027.6,12,0.0
76561197961612098,23951104.7,18,0.0
76561197961628243,73118202.4,57,0.0
76561197961631213,64719342.699999996,41,0.0
76561197961637426,112477350.8,67,0.0
76561197961642489,0.0,0,0.0
76561197961643678,242799712.5,75,0.0
76561197961644353,0.0,0,0.0
76561197961648625,66498902.2,44,0.0
76561197961663345,21692487.0,17,0.0
76561197961670751,0.0,0,0.0
76561197961672116,108741731.3,59,0.0
76561197961702279,81982663.9,56,0.0
76561197961718947,49892971.699999996,19,0.0
76561197961739219,41896389.6,33,0.0
76561197961745322,2195161.0000000005,7,0.0
76561197961747465,0.0,0,0.0
76561197961773203,0.0,0,0.0
76561197961778802,0.0,0,0.0
76561197961806938,0.0,0,0.0
76561197961823780,9292497.7,11,0.0
76561197961838528,31764985.900000002,10,0.0
76561197961840584,60276743.9,60,0.0
76561197961842581,0.0,0,0.0
76561197961857584,189323410.3,87,0.0
76561197961860415,21567663.0,18,0.0
76561197961870051,0.0,0,0.0
76561197961892438,73714231.0,37,0.0
76561197961925195,15011728.299999999,10,0.0
76561197961943091,0.0,0,0.0
76561197961948959,54161817.8,26,0.0
76561197961950873,0.0,0,0.0
76561197961951233,12690.800000000001,6,0.0
76561197961979693,1720158.8,7,0.0
76561197962023392,56583118.6,17,0.0
76561197962025274,43079653.199999996,19,0.0
76561197962048866,148724907.7,87,0.0
76561197962071692,0.0,0,0.0
76561197962077181,12742963.9,16,0.0
76561197962080059,4896098.899999999,4,0.0
76561197962089166,18236.2,8,0.0
76561197962097301,0.0,0,0.0
76561197962104795,71710889.4,47,0.0
76561197962138967,0.0,0,0.0
76561197962150696,0.0,0,0.0
76561197962175536,7016094.0,8,0.0
76561197962197347,12120540.6,27,0.0
76561197962221247,47973431.0,45,0.0
76561197962223765,622484.5,4,0.0
76561197962265352,0.0,0,0.0
76561197962295174,0.0,0,0.0
76561197962298116,1206227.4,5,0.0
76561197962317776,0.0,0,0.0
76561197962338878,11566755.2,16,0.0
76561197962414903,2278833.9,11,0.0
76561197962441411,43306740.9,15,0.0
76561197962448420,110690351.8,61,0.0
76561197962454920,0.0,0,0.0
76561197962463188,0.0,0,0.0
76561197962604175,1995083.2,9,0.0
76561197962686639,69092776.0,25,0.0
76561197962728844,32022696.499999996,30,0.0
76561197962738675,42682724.599999994,39,0.0
76561197962755121,506746.49999999994,2,0.0
76561197962775018,127038306.1,40,0.0
76561197962789338,0.0,0,0.0
76561197962862487,94356890.4,33,0.0
76561197962960302,153766580.7,87,0.0
76561197963008605,799.2,2,0.0
76561197963019721,0.0,0,0.0
76561197963038819,9992.4,3,0.0
76561197963085108,0.0,0,0.0
76561197963090949,25598844.700000003,14,0.0
76561197963130430,111469929.5,90,0.0
76561197963149584,0.0,0,0.0
76561197963178392,0.0,0,0.0
76561197963206623,297373736.2,127,0.0
76561197963219999,408753423.5,163,0.0
76561197963262084,113828112.19999999,34,0.0
76561197963322021,0.0,0,0.0
76561197963325844,6024483.8,7,0.0
76561197963338250,16325367.6,15,0.0
76561197963392788,68126813.7,23,4.3478260869565215
76561197963397231,0.0,0,0.0
76561197963401558,13693460.7,18,0.0
76561197963405974,178645481.4,78,0.0
76561197963406032,1066224.4000000001,10,0.0
76561197963420680,81960461.8,45,0.0
76561197963421102,4176501.5999999996,12,0.0
76561197963427169,0.0,0,0.0
76561197963427309,0.0,0,0.0
76561197963429707,22786050.200000003,11,0.0
76561197963436918,111447594.1,74,1.3513513513513513
76561197963443099,26867751.7,16,0.0
76561197963443724,7896349.8,5,0.0
76561197963444336,0.0,0,0.0
76561197963455626,347722894.5,162,1.2345679012345678
76561197963459411,0.0,0,0.0
76561197963469414,428147511.09999996,188,1.0638297872340425
76561197963471085,0.0,0,0.0
76561197963473423,0.0,0,0.0
76561197963478502,32847762.6,45,0.0
76561197963485479,43145210.900000006,12,0.0
76561197963518361,41911.4,6,0.0
76561197963518399,5984713.399999999,8,0.0
76561197963530842,1511301.0999999999,14,0.0
76561197963532952,79503236.1,39,0.0
76561197963538874,12942740.799999999,35,0.0
76561197963549028,492942935.0,168,0.0
76561197963584284,9795618.6,22,0.0
76561197963587066,0.0,0,0.0
76561197963613344,83843.4,15,0.0
76561197963638240,265952892.0,146,0.0
76561197963706487,0.0,0,0.0
76561197963746199,35901764.9,52,0.0
76561197963759246,69375969.7,17,0.0
76561197963776994,0.0,0,0.0
76561197963797456,84406842.0,72,0.0
76561197963801702,30218147.7,20,0.0
76561197963805069,0.0,0,0.0
76561197963859423,0.0,0,0.0
76561197963914566,44025007.2,41,0.0
76561197963977595,103738973.3,48,0.0
76561197964050011,167301851.7,52,0.0
76561197964072195,66883766.2,22,0.0
76561197964092053,281179734.8,99,0.0
76561197964129564,109484703.80000001,82,0.0
76561197964147582,0.0,0,0.0
76561197964188781,369405061.2,174,0.0
76561197964247504,34467049.699999996,28,0.0
76561197964253232,0.0,0,0.0
76561197964263435,0.0,0,0.0
76561197964286188,109919227.19999999,70,0.0
76561197964301090,271076052.9,79,0.0
76561197964310685,39587665.0,30,0.0
76561197964316999,451722450.8,145,0.0
76561197964317648,283131018.59999996,231,0.8658008658008658
76561197964325136,0.0,0,0.0
76561197964386329,38895809.1,23,0.0
76561197964386571,76336531.6,27,0.0
76561197964402427,87182325.2,70,1.4285714285714286
76561197964421738,183385026.6,82,0.0
76561197964435063,113035554.19999999,62,0.0
76561197964461479,0.0,0,0.0
76561197964473354,13687122.499999998,10,0.0
76561197964475385,0.0,0,0.0
76561197964486947,0.0,0,0.0
76561197964542243,142278906.3,69,0.0
76561197964569584,0.0,0,0.0
76561197964586074,130779332.1,40,0.0
76561197964625172,0.0,0,0.0
76561197964656641,431630.79999999993,9,0.0
76561197964717828,0.0,0,0.0
76561197964743118,44257483.1,24,0.0
76561197964743311,368596644.2,131,0.0
76561197964753680,955901232.0,449,0.8908685968819599
76561197964772156,108712396.3,94,1.0638297872340425
76561197964826760,0.0,0,0.0
76561197964876290,28420589.4,21,4.761904761904762
76561197964879437,0.0,0,0.0
76561197964880950,353324416.3,129,0.0
76561197964905918,0.0,0,0.0
76561197964932511,249.60000000000002,2,0.0
76561197964939817,0.0,0,0.0
76561197965036285,156744140.2,52,0.0
76561197965059579,149434380.29999998,41,0.0
76561197965095468,27253024.2,19,0.0
76561197965096829,17046430.400000002,19,0.0
76561197965107753,0.0,0,0.0
76561197965109264,84826124.1,94,0.0
76561197965128569,70910759.0,35,0.0
76561197965139367,203565315.7,93,0.0
76561197965144435,176314662.9,73,1.36986301369863
76561197965157441,57585057.4,85,0.0
76561197965185036,40255552.6,28,0.0
